Con,Grn,Lab,Lib,Nat,Oth,Ref,Prev_con,Prev_lab,Prev_lib,Prev_ref,Prev_nat,Prev_oth,Aged 15 years and under,Aged 16 to 24 years,Aged 25 to 34 years,Aged 35 to 49 years,Aged 50 to 64 years,Aged 65 years and over,Region,Total population,Latitude,Longitude
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.480382093554266,0.273435699771666,0.173261830445985,0.0,0.0,0.072920376228083,0.179314266332811,0.0987999162036251,0.110381772293327,0.192801492373532,0.204014245383717,0.214688307412986,East Midlands,100243,52.91250105,-1.01106222911909
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.490917897796076,0.275611528215064,0.179413901671107,0.0,0.0,0.0540566723177524,0.166970861011482,0.0873002398183323,0.102559477068698,0.17699866295974,0.220431248540928,0.245739510600819,Wales,94238,52.6720893,-0.6494345
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.162162162162162,0.56008716297525,0.221647640420204,0.0,0.0,0.0561030344423846,0.173891772666213,0.169870147100284,0.232375329607456,0.186885354649331,0.13355942884625,0.103417967130467,Wales,120598,53.4877463,-2.2891921
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.481277319086935,0.197887323943662,0.260271976687712,0.0,0.0,0.0605633802816901,0.171017500621548,0.0798823923641512,0.108722206007934,0.182313454616208,0.215974316567759,0.242090129822399,South West,92511,51.0690613,-1.7954134
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.410338946919633,0.383756128757195,0.159752717970582,0.0,0.0,0.04615220635259,0.155879568653276,0.0826267698386565,0.108762759301943,0.160448221929536,0.228082811985512,0.264199868291077,Yorkshire & the Humber,97185,54.294096,-0.4259937
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.286613788895668,0.510408785845027,0.163685173886516,0.0,0.0,0.0392922513727882,0.187321005215742,0.093959222380275,0.130621147463253,0.181460407776197,0.20176386913229,0.204874348032243,Yorkshire & the Humber,105451,53.5922488,-0.6450841
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.366644096289897,0.383922108851479,0.230287889047141,0.0,0.0,0.0191459058114828,0.155547478218727,0.0817940499399707,0.0946370154974721,0.164337089294959,0.224862042758484,0.278822324290388,North West,90788,50.84018375,0.462184008771202
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.435027750858955,0.444410184124747,0.114527354418113,0.0,0.0,0.0060347105981851,0.181282897671514,0.0844955938184593,0.128369068506458,0.189500500589804,0.215164401621713,0.201187537792052,Wales,100881,53.785097,-1.09904072024321
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.505667520320677,0.220354080837323,0.22282596592807,0.0,0.0,0.0511524329139294,0.199863279482875,0.0828767605279824,0.104400188996009,0.196636273159551,0.206357504046324,0.209865993787259,South East,99473,51.27452185,0.196116556219498
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.0951640810580955,0.671544620076835,0.145488137482038,0.0,0.0,0.0878031613830317,0.227983606408404,0.112519651408995,0.148587370391574,0.189098806830057,0.177376116608962,0.144434448352008,Wales,110043,53.3806626,-1.4702278
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.10739547312166,0.443531908204967,0.302263439170072,0.0,0.0,0.146809179503301,0.111366820092055,0.349498588041714,0.20347764214084,0.14456451648767,0.10299513041158,0.0880973028261401,Yorkshire & the Humber,89946,53.3887994,-1.46936796487376
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.296896174863388,0.196808743169399,0.45368306010929,0.0,0.0,0.0526120218579235,0.173294323914423,0.133937118824554,0.0959459604814508,0.185922189116802,0.196097623939162,0.214802783723607,Wales,92969,53.38172635,-1.46279513947516
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.139527957709776,0.514109150472787,0.232496959769687,0.0,0.0,0.11386593204775,0.194392134225393,0.103167318047183,0.150360073055558,0.190086398607024,0.191420703490958,0.170573372573884,Wales,105675,53.3708803,-1.46834989543711
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.143916695319024,0.592538926273393,0.179281890073186,0.0,0.0,0.0842624883343975,0.190174676684794,0.10097234766233,0.136320836295855,0.178625646150003,0.203847114664002,0.190059378543016,Yorkshire & the Humber,104078,53.36046085,-1.42509192573562
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.32069781468937,0.492924418874403,0.147195286039066,0.0,0.0,0.0391824803971604,0.178833357618146,0.0857351012676672,0.130516295109039,0.183942882121521,0.212161833989023,0.208810529894604,Wales,102945,53.20786945,-1.08240544520148
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.388353877760657,0.383453175826057,0.151536551960281,0.0,0.0,0.0766563944530046,0.180924226560736,0.0814189813389172,0.11503561823818,0.194689084601014,0.210116811397836,0.217815277863316,Yorkshire & the Humber,97422,53.8321814,-1.7779777
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.376949891067538,0.341002178649237,0.228453159041394,0.0,0.0,0.05359477124183,0.169258737626482,0.0908773086412354,0.125078661112942,0.177069911000569,0.210861726249338,0.226853655369432,Wales,100113,52.707755,-2.7540658
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.4176440976592,0.416335263025422,0.129020891014347,0.0,0.0,0.0369997483010319,0.201293645035128,0.0970676199408922,0.136602544817456,0.19046312846196,0.194090997575522,0.180482064169041,South East,113014,51.3397366,0.7342319
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.490122965414668,0.193225380731927,0.266564719190565,0.0,0.0,0.0500869346628401,0.155509551529064,0.0787181274083791,0.0913646798393047,0.166096171189637,0.239495367713372,0.268816102320243,Yorkshire & the Humber,97576,53.2785819,-2.9444809
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.493228473674206,0.267962364569473,0.190030412469112,0.0,0.0,0.0487787492872077,0.171973927303676,0.0858676021837959,0.115313557386918,0.178948788740581,0.215774396446142,0.232121727938887,East Midlands,96347,52.99965,-0.4095586
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.254155182493945,0.46454522676021,0.175450318772794,0.0,0.0,0.10584927197305,0.25039624260226,0.104957031306801,0.150317721132454,0.246920940512716,0.150230475054892,0.0971775893908769,South East,137544,51.5111014,-0.5940682
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.247757679009871,0.537330260059127,0.13158290324197,0.0,0.0,0.0833291576890314,0.229748901170634,0.114313068453806,0.13965794856173,0.209704512816049,0.172287740980896,0.134287828016885,Wales,114895,52.4968157,-1.9739174
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.407161297564261,0.178830396228533,0.366079245706589,0.0,0.0,0.0479290605006173,0.185455057274637,0.0885429072562309,0.116281587665923,0.192893181178407,0.205419977912994,0.211407288711808,Wales,92362,52.4130189,-1.7768935
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.398473624024263,0.420176005568538,0.11756078158405,0.0,0.0,0.0637895888231492,0.200839706694,0.097896790980052,0.140660726957344,0.192974848222029,0.190185681621067,0.177442245525507,Eastern,101464,51.5307156,-0.480036149302633
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.438889768588685,0.209288121790667,0.306241093039564,0.0,0.0,0.0455810165810844,0.17986502973921,0.0936308525240201,0.115963855421687,0.197689492145798,0.205095699252707,0.207755070916578,Eastern,104912,52.17965405,-0.0034368130503711
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.501075810291155,0.14040468778612,0.325192272477568,0.0,0.0,0.0333272294451565,0.170986374407583,0.0850753215978334,0.0977699729180771,0.182422139471903,0.224018280297901,0.239727911306703,Wales,94528,51.7489422,-0.2303579
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.391165238930746,0.450820518113324,0.121581174527815,0.0,0.0,0.0364330684281143,0.187385103011094,0.0877760169043845,0.131072371896461,0.192012678288431,0.209381933438986,0.192371896460644,East Midlands,94651,52.8224616,-1.502636219
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.429916564785621,0.117753040344894,0.386311477167921,0.0,0.0,0.0660189177015636,0.150566208333793,0.0754429877275584,0.0878146673870615,0.151040345789549,0.234488538002668,0.30064725275937,Wales,90690,50.4155623,-3.58601027095414
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.384720808207377,0.394392669747044,0.17438718772026,0.0,0.0,0.0464993343253191,0.150921740896856,0.0835711746483165,0.101884109491646,0.160702859174242,0.230206693413234,0.272713422375705,South West,98455,50.38628265,-2.21376124551175
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.367782022570588,0.108703288982567,0.443332015983841,0.0,0.0,0.0801826724630044,0.151734374141059,0.0767962179099554,0.0919245780880655,0.157880270463416,0.239404100929031,0.282260458468473,South West,90955,50.4165967,-4.5145378
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.585834333733493,0.236837592179729,0.124914251414852,0.0,0.0,0.0524138226719259,0.169828554726391,0.0845991541911381,0.114640896593929,0.177966953169956,0.214091942894201,0.238872498424384,East Midlands,109481,51.5307156,-0.480036149302633
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.453084661265913,0.286811181340693,0.203284963945518,0.0,0.0,0.0568191934478767,0.182786271573804,0.0886594688312711,0.118852943494365,0.184726928836,0.215826700291591,0.209147686972969,East Midlands,101512,52.5298901,-1.45011388649844
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.452330508474576,0.240096570752858,0.273649980291683,0.0,0.0,0.0339229404808829,0.185655011453516,0.078964429269136,0.116879889354713,0.194158706833211,0.200414919825388,0.223927043264036,Eastern,92548,52.5169106,1.36616778144338
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.510453049860795,0.255606175651734,0.172209567198178,0.0,0.0,0.0617312072892938,0.184445275885156,0.0860147296286085,0.111919577803159,0.196624788310819,0.218601079122524,0.202394549249734,East Midlands,101563,52.11838535,-1.08008147951706
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.387581131730505,0.446613035926502,0.138769540177347,0.0,0.0,0.0270362921656458,0.173029816707492,0.0847516682152208,0.113797618042064,0.187969845426134,0.216044429428161,0.224406622180927,North West,94711,53.72715265,-2.7330066458997
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.17750330585488,0.592606139042849,0.195565934220522,0.0,0.0,0.0343246208817488,0.173962510701572,0.0899495336367323,0.119992790519533,0.178096697156761,0.219675122786464,0.218323345198937,North East,88773,54.9987414,-1.4321848
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.444468444409535,0.127027451596434,0.391803793739936,0.0,0.0,0.0367003102540941,0.143155056558465,0.0765698396983548,0.0871021422703431,0.149032081393634,0.241779537842563,0.30236134223664,Wales,94946,52.51314745,-2.69160028051954
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.421389572850872,0.244170859651001,0.284230810405738,0.0,0.0,0.0502087570923883,0.162022849098489,0.0834587687476311,0.0982186366343602,0.168985868211598,0.221571281607017,0.265742595700904,Eastern,92338,50.7230415,-1.8916432
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.450945224400602,0.227307398932113,0.251077164120642,0.0,0.0,0.0706702125466427,0.172085253812602,0.0820573101947804,0.102793330652396,0.17619946175024,0.218259246656562,0.24860539693342,South West,96980,50.3852018,-4.020183
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.421586289726534,0.253395232815964,0.29395325203252,0.0,0.0,0.0310652254249815,0.199040985261458,0.0910660205935796,0.10908540278619,0.213446396123561,0.204583080961034,0.182778114274177,Eastern,99058,51.76164775,-0.248358374493659
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.459421763078887,0.308550625280726,0.177679014680504,0.0,0.0,0.0543485969598827,0.171878319652342,0.0845388701110574,0.12020280057943,0.170487687107677,0.211173346209561,0.241718976339932,Eastern,103552,52.4235557,0.708694
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.477991178092262,0.170556882925933,0.295832567542731,0.0,0.0,0.0556193714390737,0.174783622352662,0.0892538452809556,0.119871669228468,0.184367166303888,0.210796703013297,0.220926993820729,South West,96937,51.2598871,-2.1848747
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.274193954342956,0.48264579295764,0.206564143867509,0.0,0.0,0.0365961088318944,0.18246411048519,0.140214428493549,0.169135017263311,0.195457023441759,0.167017990187171,0.14571143012902,Wales,110063,50.90472085,-1.35879980823962
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.253989688190523,0.438841149030199,0.24340780751289,0.0,0.0,0.0637613552663884,0.183539608439185,0.158641841276734,0.166549053667716,0.208699743060833,0.153937321318713,0.128632432236818,Wales,110532,50.92394315,-1.42759975192888
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.45667804891591,0.314261125454596,0.147969240165459,0.0,0.0,0.0810915854640348,0.19035259150686,0.0988355522983591,0.135356866577094,0.19495338137698,0.196663409470298,0.183838198770408,Wales,98244,51.5388241,0.7128137
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.459995068038649,0.234671688300043,0.230815791243527,0.0,0.0,0.0745174524177819,0.188859607324497,0.0852839069170402,0.121050635496387,0.206538757013799,0.197845049740842,0.200422043507434,Wales,102832,51.547977,0.647921167542796
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.317576879563921,0.407898796667695,0.225280263293222,0.0,0.0,0.0492440604751619,0.181144529547294,0.101306121178156,0.160385142287814,0.23738246466156,0.184016750731677,0.135764991593499,Wales,128472,51.6281547,-0.123596
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.372536846703916,0.188383803545561,0.403048906670346,0.0,0.0,0.0360304430801775,0.157158555246321,0.0831544678709703,0.109075411048237,0.17116654514085,0.226767173651834,0.252677847041788,North West,97373,53.6475988,-3.0041751
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.504786588213318,0.272812178948352,0.170892873820865,0.0,0.0,0.0515083590174652,0.190316157544558,0.0865815161963964,0.130688164732165,0.213267932591909,0.198562478752853,0.180583750182118,South East,102956,51.4250347,-0.459286076091549
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.298655397618133,0.438724548597772,0.152413881418876,0.0,0.0,0.11020617236522,0.192637598284489,0.0900748433755203,0.12211453559265,0.188664171887483,0.204074338813438,0.20243451204642,Wales,95132,53.70522395,-1.69882757047425
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.372946217832673,0.342560553633218,0.254726276954101,0.0,0.0,0.0297669515800087,0.211191607801368,0.0844042965806211,0.12382311270988,0.227479627415319,0.191165683624562,0.161935671868249,Eastern,99523,51.753051,-0.3379675
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.322596700796359,0.145999241562381,0.459376185058779,0.0,0.0,0.07202787258248,0.170714837054041,0.0866204877853183,0.116843930751727,0.180779293683651,0.214090239281454,0.230951211443808,South West,99756,50.3378673,-4.79176791622137
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.189584328714764,0.57360248447205,0.208647873865265,0.0,0.0,0.0281653129479216,0.180844373009614,0.0878814802982958,0.129581008096317,0.185746089109405,0.207549241781389,0.208397807704979,North West,100169,54.3233651,-1.48706648577979
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.118594159440257,0.560796390847449,0.28476105573115,0.0,0.0,0.0358483939811438,0.177261368788419,0.0949674725599148,0.131670233965606,0.186560948093164,0.211560157312611,0.197979819280284,North West,94843,51.1267494,-2.7397217
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.287454651319031,0.130268285036055,0.497245487526313,0.0,0.0,0.0850315761186008,0.154116437504943,0.0777643456745489,0.0940900001129803,0.162352701924055,0.23089785450396,0.280778660279513,South West,88509,50.2149064,-5.4795083
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.482219448541927,0.195370475434018,0.282514467264269,0.0,0.0,0.0398956087597866,0.20289868783289,0.0866389790261392,0.1241781217184,0.223276538981864,0.188679602281865,0.174328070158841,Wales,105702,51.1267494,-2.7397217
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.417390338700722,0.3952915047196,0.155269294836202,0.0,0.0,0.0320488617434758,0.170128826179849,0.0836206714192033,0.127006959575233,0.184111437818628,0.214562223679479,0.220569881327608,West Midlands,94546,52.8063157,-2.1163818
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.405394209969163,0.348460440926037,0.156188152989368,0.0,0.0,0.0899571961154324,0.156487967428162,0.0829197320098091,0.100320321025027,0.16702453447851,0.23149940746477,0.26174803759372,West Midlands,85227,53.07155675,-1.97420071184559
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.261471353074406,0.497050023767581,0.154685009646842,0.0,0.0,0.0867936135111707,0.199135132914253,0.0910267471958585,0.135266444800526,0.197080816796088,0.201055918484736,0.176434939808538,North West,97355,53.4840214,-2.0562536
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.346412583478069,0.43176202940385,0.186183615059077,0.0,0.0,0.0356417720590034,0.200472146365373,0.0932889195650651,0.146535425982054,0.201132351028819,0.197741299802939,0.160829857255749,Eastern,99971,51.9016663,-0.2027155
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.231679069538219,0.525922822926421,0.204376324478833,0.0,0.0,0.0380217830565275,0.19879058410591,0.09070619205677,0.156613635496547,0.21383197894014,0.189386135591927,0.150671473808706,North West,104843,53.407901,-2.160243
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.220964772308825,0.544985884374616,0.185270651773659,0.0,0.0,0.0487786915428992,0.199025453224781,0.0940245957043269,0.140007869011228,0.185587603280772,0.202637127609132,0.178717351169759,North East,99124,54.5658658,-1.312888
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.316258582717969,0.48995983935743,0.154605518849592,0.0,0.0,0.0391760590750097,0.18804055089663,0.0842000394123185,0.107442359484137,0.191872304087933,0.217818747126185,0.210625998992796,Wales,91340,54.54583725,-1.33274058959327
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.18979205080926,0.513137676705593,0.174887318172506,0.0,0.0,0.122182954312641,0.198524854344862,0.131620889337513,0.150879243478723,0.190679842037224,0.178407621881032,0.149887548920647,West Midlands,112941,53.03285865,-2.19944008999086
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.208143074581431,0.545662100456621,0.149797057331304,0.0,0.0,0.0963977676306443,0.199268319427415,0.0988765613006768,0.133825772301803,0.18403660396543,0.193656110130885,0.19033663287379,West Midlands,100318,52.98606945,-2.17512279001374
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.318249111725227,0.408680418476115,0.16998124753257,0.0,0.0,0.103089222266088,0.190133988104058,0.0881717926465296,0.116112439938192,0.18073577037868,0.203437546303156,0.221408462629384,West Midlands,94489,53.0028962,-2.184813
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.458496713978019,0.311177997459546,0.155851328215607,0.0,0.0,0.0744739603468272,0.158309725648179,0.0889192886456908,0.114189385697513,0.177203054816506,0.222928358305417,0.238450186886694,Wales,92837,52.9033037,-2.1477653
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.381025091729529,0.426604981881994,0.148658811732264,0.0,0.0,0.0437111146562136,0.181379726121781,0.0965248471277237,0.126302644044441,0.185029282576867,0.202232796486091,0.208530703643097,West Midlands,92889,52.4577615,-2.1474345
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.128000270828396,0.446697586241917,0.107620434002505,0.0,0.0,0.317681708927181,0.182734995889285,0.132709548604314,0.262584661159613,0.232384606350076,0.12377559409623,0.0658105939004815,Wales,127715,52.1927803,-1.70634
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.508757619015249,0.154442254095575,0.270885731765346,0.0,0.0,0.0659143951238302,0.160102226475816,0.0762596889033791,0.0989030636391363,0.174615861931155,0.226412713103289,0.263706445947225,West Midlands,95083,52.1927803,-1.70634
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.193134666163712,0.500134720051733,0.2371072910492,0.0,0.0,0.0696233227353559,0.181332118942805,0.0974295400495876,0.193062794110206,0.238922903068023,0.176820320801498,0.11243232302788,Wales,118578,51.429769,-0.1311105
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.302207652512421,0.515084771807612,0.136736157352866,0.0,0.0,0.0459714183271013,0.201355998820871,0.0991844354917952,0.132376928367888,0.209973469588287,0.195470177852019,0.161638989879139,North West,101770,53.4480136,-2.34841222424097
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.390916870160499,0.38818274789723,0.148915743117734,0.0,0.0,0.0719846388245361,0.169407329493975,0.0831363319204773,0.104120887703987,0.181612738614707,0.229351301250742,0.232371411016111,South West,96021,51.745424,-2.2198605
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.444231659581632,0.262216423250137,0.221768592954249,0.0,0.0,0.071783324213982,0.147574564837357,0.0785813107967525,0.0950762003839512,0.154063126736092,0.226423998026619,0.298280799219227,Eastern,93241,52.15030275,1.39985666680792
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.2505993551765,0.466449888395933,0.205241257681391,0.0,0.0,0.0777094987461765,0.166950666201318,0.107782955921904,0.133229998562894,0.180408138126424,0.212127122297727,0.199501118889733,North East,97414,54.90598015,-1.39485326231837
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.5118257654754,0.166650867380794,0.291544222201156,0.0,0.0,0.0299791449426485,0.182423136891235,0.0981463176023397,0.116764666918036,0.20069500351578,0.207695992010517,0.194274883062092,South East,98129,51.33588905,-0.691653419464288
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.505595381739892,0.175668961601249,0.244043816689143,0.0,0.0,0.0746918399697163,0.169869043688786,0.0814570265214042,0.100880378562782,0.16674369979091,0.225409926268295,0.255639925167822,Wales,90870,51.0160096,-0.454637005673217
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.405821002996446,0.118394462381826,0.467886924810109,0.0,0.0,0.0078976098116187,0.205409796893668,0.0844062126642771,0.131326164874552,0.237352449223417,0.181228195937873,0.160277180406213,London,104625,51.363362,-0.1971463
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.525801559792028,0.25892547660312,0.166421143847487,0.0,0.0,0.0488518197573656,0.183534157314992,0.0835289858819879,0.102839116719243,0.192056678905725,0.208326007136577,0.229715054041475,West Midlands,96685,52.5623089,-1.8239794
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.132576573987595,0.486146035395263,0.248772660871231,0.0,0.066815144766147,0.0656895849797638,0.166317521355258,0.171339474464564,0.134090930830966,0.174314383830268,0.177700615069686,0.176237074449259,Wales,104543,51.6785,-3.99494210632912
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.393330167273495,0.448894517439713,0.12532320194185,0.0,0.0,0.0324521133449422,0.208451604413783,0.0916217079910521,0.132930428407617,0.217784837490836,0.191147997067504,0.158063424629208,Wales,106394,51.56823085,-1.78694496076881
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.371407171613145,0.409886714727085,0.164825390881004,0.0,0.0,0.053880722778766,0.192318241742685,0.0944337777935074,0.153024659134143,0.21478309340742,0.19721998566638,0.148220242255864,Wales,113019,51.5649667,-1.7779576
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.37467706013363,0.426458797327394,0.14173719376392,0.0,0.0,0.0571269487750556,0.182114355740204,0.0977373942672684,0.129041256936765,0.185770790367736,0.202976955495113,0.202359247192914,West Midlands,100372,52.6345819,-1.6948438
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.491755123840043,0.261766473062287,0.218194360994281,0.0,0.0,0.0282840421033891,0.179529361276017,0.0758171804591946,0.0947101678808995,0.195990476871673,0.217366425863672,0.236586387648543,North West,97868,53.9742358,-2.0351478
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.432030093241026,0.118212013285846,0.432250190083637,0.0,0.0,0.0175077033894913,0.178593935349941,0.0884675266903914,0.124953662514828,0.182050711743772,0.200455960854092,0.225478202846975,Wales,107904,50.9842844,-3.20757049300792
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.339468196037539,0.474504692387904,0.139233576642336,0.0,0.0,0.046793534932221,0.211921414463326,0.0985754224592807,0.145034016201826,0.196835968436018,0.188973598084024,0.158659580355524,West Midlands,104804,52.6780419,-2.4514273
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.457356103106542,0.227417640807651,0.269703185626375,0.0,0.0,0.045523070459432,0.180890374802041,0.0836757719100309,0.120296860605935,0.187773648963369,0.205256130254319,0.222107213464305,South West,96611,51.9925394,-2.15601695929084
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.422086766249135,0.385580637238484,0.15569250005582,0.0,0.0,0.036640096456561,0.174013771205996,0.114101641099481,0.11965811965812,0.183696073544886,0.207020361448007,0.20151003304351,West Midlands,108342,52.6693074,-2.5514357
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.566947386329803,0.209455148653822,0.173089192292969,0.0,0.0,0.050508272723406,0.15179567715006,0.0789870645121296,0.101799809893788,0.156744637765012,0.233892631317932,0.276780179361078,Yorkshire & the Humber,96789,54.2327725,-1.3423775
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.314066106165513,0.122197494230135,0.527118364655457,0.0,0.0,0.0366180349488954,0.175699354128889,0.0877630855117051,0.117061592062101,0.178898147959495,0.214675740103095,0.225902080234714,South West,98163,50.8532148,-4.2731341
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.346323548838807,0.48627440619303,0.10938201801897,0.0,0.0,0.0580200269491928,0.236234355340706,0.100150652274684,0.155080789351698,0.228461691278723,0.169276869081518,0.110795642672671,Eastern,120808,51.5080169,0.396281739543767
0.3546666666666667,,0.2803333333333333,0.27416666666666667,,0.08650000000000001,,0.226371274985648,0.552267626950577,0.107066437033558,0.0,0.0,0.114294661030218,0.22164130005702,0.107136277906926,0.137620071055748,0.197184087021361,0.186201149173209,0.150217114785736,Wales,113995,52.5290396,-2.0693747
